,type,properties.EU_FLAG,properties.EFTA_FLAG,properties.CC_FLAG,properties.LEVL_CODE,properties.NUTS_BN_ID,properties.COAS_FLAG,properties.OTHR_FLAG,properties.LEFT_NUTS3,properties.RIGHT_NUTS3,geometry.type,geometry.coordinates,geometry
922,Feature,T,F,F,1,8136,F,F,PL924,PL623,MultiLineString,"[[[21.612952756000027, 53.480833473000075], [21.610769203000075, 53.48095562700007], [21.604112663000024, 53.481771466000055], [21.598072432000038, 53.481805645000065], [21.593230359000074, 53.48088013600005], [21.587286520000077, 53.48031899500006], [21.574319553000066, 53.47998789500008], [21.571536172000037, 53.48006487400005], [21.565890499000034, 53.48094790000005], [21.551689914000065, 53.47812785900004]]]","MULTILINESTRING ((21.612952756000027 53.480833473000075, 21.610769203000075 53.48095562700007, 21.604112663000024 53.481771466000055, 21.598072432000038 53.481805645000065, 21.593230359000074 53.48088013600005, 21.587286520000077 53.48031899500006, 21.574319553000066 53.47998789500008, 21.571536172000037 53.48006487400005, 21.565890499000034 53.48094790000005, 21.551689914000065 53.47812785900004))"
923,Feature,T,F,F,1,8137,F,F,PL618,PL411,MultiLineString,"[[[17.39065278100003, 53.49096394800006], [17.392676204000054, 53.48937854800005], [17.38185052800003, 53.46895764000004], [17.370726828000045, 53.46371686900005], [17.34060315800002, 53.449524534000034], [17.334642135000024, 53.44264375500006], [17.327816175000066, 53.43476458300006], [17.30420765200006, 53.42487030900003], [17.298333995000064, 53.42240867400005], [17.291287039000053, 53.41640767500007], [17.293502704000048, 53.41004638600003], [17.295164322000062, 53.405275793000044], [17.289763750000077, 53.39790873800007], [17.280748231000075, 53.39396883400008], [17.266924137000046, 53.38792751900007], [17.258071310000048, 53.38113028500004], [17.247740446000023, 53.379894026000045], [17.249397072000022, 53.373240888000055], [17.25600047000006, 53.36705679600004], [17.256257944000026, 53.36377874200008], [17.257240799000044, 53.36339145800008], [17.29359783500007, 53.35361927300005], [17.31722175300007, 53.35026605400003], [17.337826805000077, 53.347341338000035], [17.34096601400006, 53.34158147800008], [17.34308508400005, 53.337693382000054], [17.346788596000067, 53.33606251400005], [17.35484761200007, 53.332513669000036], [17.356892780000067, 53.32799292000004], [17.356625742000062, 53.326738325000065], [17.355426984000076, 53.321106342000064], [17.36836444200003, 53.31561173800003], [17.378098863000048, 53.311477480000065], [17.385071164000067, 53.30545385500005], [17.387235867000072, 53.29937651700004], [17.395341402000042, 53.29465629800006], [17.394978008000066, 53.29038593400003], [17.394860564000055, 53.28900580900006], [17.405846593000035, 53.283413358000075], [17.406646962000025, 53.283850219000044], [17.41125610000006, 53.286366], [17.418306736000034, 53.28399752900003], [17.43588961100005, 53.26967206300003], [17.438793329000077, 53.26751447100003]]]","MULTILINESTRING ((17.39065278100003 53.49096394800006, 17.392676204000054 53.48937854800005, 17.38185052800003 53.46895764000004, 17.370726828000045 53.46371686900005, 17.34060315800002 53.449524534000034, 17.334642135000024 53.44264375500006, 17.327816175000066 53.43476458300006, 17.30420765200006 53.42487030900003, 17.298333995000064 53.42240867400005, 17.291287039000053 53.41640767500007, 17.293502704000048 53.41004638600003, 17.295164322000062 53.405275793000044, 17.289763750000077 53.39790873800007, 17.280748231000075 53.39396883400008, 17.266924137000046 53.38792751900007, 17.258071310000048 53.38113028500004, 17.247740446000023 53.379894026000045, 17.249397072000022 53.373240888000055, 17.25600047000006 53.36705679600004, 17.256257944000026 53.36377874200008, 17.257240799000044 53.36339145800008, 17.29359783500007 53.35361927300005, 17.31722175300007 53.35026605400003, 17.337826805000077 53.347341338000035, 17.34096601400006 53.34158147800008, 17.34308508400005 53.337693382000054, 17.346788596000067 53.33606251400005, 17.35484761200007 53.332513669000036, 17.356892780000067 53.32799292000004, 17.356625742000062 53.326738325000065, 17.355426984000076 53.321106342000064, 17.36836444200003 53.31561173800003, 17.378098863000048 53.311477480000065, 17.385071164000067 53.30545385500005, 17.387235867000072 53.29937651700004, 17.395341402000042 53.29465629800006, 17.394978008000066 53.29038593400003, 17.394860564000055 53.28900580900006, 17.405846593000035 53.283413358000075, 17.406646962000025 53.283850219000044, 17.41125610000006 53.286366, 17.418306736000034 53.28399752900003, 17.43588961100005 53.26967206300003, 17.438793329000077 53.26751447100003))"
924,Feature,T,F,F,1,8138,F,F,DEF06,DE600,MultiLineString,"[[[10.236678400000073, 53.496354352000026], [10.23882848900007, 53.483817560000034], [10.248305491000053, 53.47994708500005], [10.249303750000024, 53.47953938900008], [10.26374511900002, 53.47433308500007], [10.27130214400006, 53.46776582600006], [10.271176984000022, 53.466727562000074], [10.270829540000022, 53.463845347000074], [10.289907245000052, 53.45534339400007], [10.297133615000064, 53.45135576900003], [10.297417082000038, 53.44719477900003], [10.303518542000063, 53.44320467400007], [10.307671623000033, 53.44376436400006], [10.308735120000051, 53.44548365700007], [10.312671429000034, 53.45184726000008], [10.325958841000045, 53.44963964100003], [10.316104671000062, 53.44119534500004], [10.317666970000062, 53.43597033700007], [10.307954020000068, 53.43320100700004]]]","MULTILINESTRING ((10.236678400000073 53.496354352000026, 10.23882848900007 53.483817560000034, 10.248305491000053 53.47994708500005, 10.249303750000024 53.47953938900008, 10.26374511900002 53.47433308500007, 10.27130214400006 53.46776582600006, 10.271176984000022 53.466727562000074, 10.270829540000022 53.463845347000074, 10.289907245000052 53.45534339400007, 10.297133615000064 53.45135576900003, 10.297417082000038 53.44719477900003, 10.303518542000063 53.44320467400007, 10.307671623000033 53.44376436400006, 10.308735120000051 53.44548365700007, 10.312671429000034 53.45184726000008, 10.325958841000045 53.44963964100003, 10.316104671000062 53.44119534500004, 10.317666970000062 53.43597033700007, 10.307954020000068 53.43320100700004))"
925,Feature,T,F,F,1,8493,F,F,PL636,PL426,MultiLineString,"[[[16.763055574000077, 54.48725596500003], [16.779042521000065, 54.484859319000066], [16.78758712700005, 54.48640375400004], [16.793315231000065, 54.48743910700006], [16.796857379000073, 54.48473802800004], [16.80148899900007, 54.48120616800003], [16.80463898900007, 54.48094570300003], [16.809490663000076, 54.48054453000003], [16.815020798000035, 54.472006899000064], [16.816347841000038, 54.46995816100008], [16.817002090000074, 54.47030099400007], [16.82056905500002, 54.472170119000054], [16.82629938300005, 54.46553592400005], [16.824707098000033, 54.46287778200008], [16.826927820000037, 54.45870778300008], [16.82682078600004, 54.45856818900006], [16.82293339000006, 54.453498223000054], [16.834669098000063, 54.44348674200006], [16.83988880000004, 54.43903392700008], [16.839616340000077, 54.43200342200004], [16.833091769000077, 54.425023760000045], [16.82439090400004, 54.41571600600008], [16.83050137300006, 54.41170725300003], [16.83744015900004, 54.407155086000046], [16.84214273200007, 54.39778859100005], [16.856947122000065, 54.381409305000034], [16.849353189000055, 54.37445664200004], [16.84083918600004, 54.37499534300008], [16.834117701000025, 54.37036609100005], [16.81843268700004, 54.36831046100008], [16.808910058000038, 54.36706245500005], [16.810362053000063, 54.36141199000008], [16.81731811800006, 54.358054664000065], [16.817349897000042, 54.35801353000005], [16.826877581000076, 54.34568104300007], [16.826351319000025, 54.34363798700008], [16.822851067000045, 54.33004932300008], [16.82037044300006, 54.32641737700004], [16.815126961000033, 54.31874025700006], [16.82627463700004, 54.31692482900007], [16.83957039200004, 54.31475958100003], [16.853118692000066, 54.30785619900007], [16.862838354000075, 54.288634169000034], [16.86511588700006, 54.27699948700007], [16.86392976600007, 54.26109546300006], [16.83338761300007, 54.24664092200004], [16.83043318700004, 54.24669514900006], [16.82056905500002, 54.24687619800005], [16.80918792800003, 54.24337693900003], [16.772046432000025, 54.24007854800004], [16.753474322000045, 54.23384966900005], [16.744822370000065, 54.230947901000036], [16.738792025000066, 54.23139899500006], [16.731715267000027, 54.231928364000055], [16.72710300700004, 54.224305823000066], [16.712725586000033, 54.21402049500006], [16.719065881000063, 54.208502570000064], [16.720780021000053, 54.202966210000056], [16.72808301300006, 54.202416636000066], [16.732731901000022, 54.20206679200004], [16.735301906000075, 54.18812414200005], [16.73356349900007, 54.18669297800005], [16.729534731000058, 54.18337624900005], [16.730592742000056, 54.17966967400008], [16.738085240000032, 54.17675231900006], [16.747958994000044, 54.172907774000066], [16.754001672000072, 54.16566493500005], [16.754682457000058, 54.164448082000035], [16.758629533000033, 54.15739297600004], [16.767579899000054, 54.15488664900005], [16.774953571000026, 54.152821835000054], [16.776036916000066, 54.14329223300007], [16.77680067800003, 54.13657382700006], [16.778622942000027, 54.13485983800007], [16.782993771000065, 54.13074871500004], [16.78055661700006, 54.12855460000003], [16.778041486000063, 54.12629028300006], [16.779870651000067, 54.12000341700008], [16.787188050000054, 54.120463001000076], [16.794499332000044, 54.12092220100004], [16.803370562000055, 54.11626932100006], [16.79860775000003, 54.102184108000074], [16.798093705000042, 54.10189144200007], [16.793976237000038, 54.09954720700006], [16.793288761000042, 54.084545416000026], [16.794511922000027, 54.076788391000036], [16.79977419000005, 54.07703530500004], [16.803628827000068, 54.07721617000004], [16.810532952000074, 54.072250084000075], [16.809475982000038, 54.060603693000076], [16.80478856900004, 54.05735609700008], [16.795939072000067, 54.051224872000034], [16.796104049000064, 54.04080944400005], [16.796192690000055, 54.03521335000005], [16.789785573000074, 54.02877082400005], [16.78448004100005, 54.02343597000004], [16.789219523000042, 54.013447195000026], [16.790676655000027, 54.01037619200008], [16.79475638200006, 54.00718899600008], [16.799383947000024, 54.00357381300006], [16.79618396500007, 53.987431137000044], [16.79276434800005, 53.98555060100006]]]","MULTILINESTRING ((16.763055574000077 54.48725596500003, 16.779042521000065 54.484859319000066, 16.78758712700005 54.48640375400004, 16.793315231000065 54.48743910700006, 16.796857379000073 54.48473802800004, 16.80148899900007 54.48120616800003, 16.80463898900007 54.48094570300003, 16.809490663000076 54.48054453000003, 16.815020798000035 54.472006899000064, 16.816347841000038 54.46995816100008, 16.817002090000074 54.47030099400007, 16.82056905500002 54.472170119000054, 16.82629938300005 54.46553592400005, 16.824707098000033 54.46287778200008, 16.826927820000037 54.45870778300008, 16.82682078600004 54.45856818900006, 16.82293339000006 54.453498223000054, 16.834669098000063 54.44348674200006, 16.83988880000004 54.43903392700008, 16.839616340000077 54.43200342200004, 16.833091769000077 54.425023760000045, 16.82439090400004 54.41571600600008, 16.83050137300006 54.41170725300003, 16.83744015900004 54.407155086000046, 16.84214273200007 54.39778859100005, 16.856947122000065 54.381409305000034, 16.849353189000055 54.37445664200004, 16.84083918600004 54.37499534300008, 16.834117701000025 54.37036609100005, 16.81843268700004 54.36831046100008, 16.808910058000038 54.36706245500005, 16.810362053000063 54.36141199000008, 16.81731811800006 54.358054664000065, 16.817349897000042 54.35801353000005, 16.826877581000076 54.34568104300007, 16.826351319000025 54.34363798700008, 16.822851067000045 54.33004932300008, 16.82037044300006 54.32641737700004, 16.815126961000033 54.31874025700006, 16.82627463700004 54.31692482900007, 16.83957039200004 54.31475958100003, 16.853118692000066 54.30785619900007, 16.862838354000075 54.288634169000034, 16.86511588700006 54.27699948700007, 16.86392976600007 54.26109546300006, 16.83338761300007 54.24664092200004, 16.83043318700004 54.24669514900006, 16.82056905500002 54.24687619800005, 16.80918792800003 54.24337693900003, 16.772046432000025 54.24007854800004, 16.753474322000045 54.23384966900005, 16.744822370000065 54.230947901000036, 16.738792025000066 54.23139899500006, 16.731715267000027 54.231928364000055, 16.72710300700004 54.224305823000066, 16.712725586000033 54.21402049500006, 16.719065881000063 54.208502570000064, 16.720780021000053 54.202966210000056, 16.72808301300006 54.202416636000066, 16.732731901000022 54.20206679200004, 16.735301906000075 54.18812414200005, 16.73356349900007 54.18669297800005, 16.729534731000058 54.18337624900005, 16.730592742000056 54.17966967400008, 16.738085240000032 54.17675231900006, 16.747958994000044 54.172907774000066, 16.754001672000072 54.16566493500005, 16.754682457000058 54.164448082000035, 16.758629533000033 54.15739297600004, 16.767579899000054 54.15488664900005, 16.774953571000026 54.152821835000054, 16.776036916000066 54.14329223300007, 16.77680067800003 54.13657382700006, 16.778622942000027 54.13485983800007, 16.782993771000065 54.13074871500004, 16.78055661700006 54.12855460000003, 16.778041486000063 54.12629028300006, 16.779870651000067 54.12000341700008, 16.787188050000054 54.120463001000076, 16.794499332000044 54.12092220100004, 16.803370562000055 54.11626932100006, 16.79860775000003 54.102184108000074, 16.798093705000042 54.10189144200007, 16.793976237000038 54.09954720700006, 16.793288761000042 54.084545416000026, 16.794511922000027 54.076788391000036, 16.79977419000005 54.07703530500004, 16.803628827000068 54.07721617000004, 16.810532952000074 54.072250084000075, 16.809475982000038 54.060603693000076, 16.80478856900004 54.05735609700008, 16.795939072000067 54.051224872000034, 16.796104049000064 54.04080944400005, 16.796192690000055 54.03521335000005, 16.789785573000074 54.02877082400005, 16.78448004100005 54.02343597000004, 16.789219523000042 54.013447195000026, 16.790676655000027 54.01037619200008, 16.79475638200006 54.00718899600008, 16.799383947000024 54.00357381300006, 16.79618396500007 53.987431137000044, 16.79276434800005 53.98555060100006))"
926,Feature,T,F,F,1,7526,F,F,DEA5A,DE724,MultiLineString,"[[[8.35549618300007, 50.86200085100006], [8.366398579000077, 50.86295048300008], [8.37144231000002, 50.87340478300007], [8.385478696000064, 50.87652703400005], [8.388272374000053, 50.888426898000034], [8.389045176000025, 50.89171870300004], [8.418995518000031, 50.90915135900008], [8.433668789000023, 50.917568120000055], [8.449050009000075, 50.917947137000056], [8.45701901600006, 50.918143505000046], [8.457887652000068, 50.92165974400007], [8.455252952000023, 50.92626644000006], [8.451027647000046, 50.933654260000026], [8.450318296000034, 50.940969359000064], [8.459016978000022, 50.94768888800007], [8.46092354600006, 50.949161667000055], [8.46051963900004, 50.956241084000055], [8.460007860000076, 50.96521123000008], [8.465898952000032, 50.96815347900008], [8.469218731000069, 50.96903602400005], [8.475274445000025, 50.969577935000075], [8.477892011000051, 50.96904734700007]]]","MULTILINESTRING ((8.35549618300007 50.86200085100006, 8.366398579000077 50.86295048300008, 8.37144231000002 50.87340478300007, 8.385478696000064 50.87652703400005, 8.388272374000053 50.888426898000034, 8.389045176000025 50.89171870300004, 8.418995518000031 50.90915135900008, 8.433668789000023 50.917568120000055, 8.449050009000075 50.917947137000056, 8.45701901600006 50.918143505000046, 8.457887652000068 50.92165974400007, 8.455252952000023 50.92626644000006, 8.451027647000046 50.933654260000026, 8.450318296000034 50.940969359000064, 8.459016978000022 50.94768888800007, 8.46092354600006 50.949161667000055, 8.46051963900004 50.956241084000055, 8.460007860000076 50.96521123000008, 8.465898952000032 50.96815347900008, 8.469218731000069 50.96903602400005, 8.475274445000025 50.969577935000075, 8.477892011000051 50.96904734700007))"
927,Feature,T,F,F,1,8139,F,F,DE933,DE600,MultiLineString,"[[[10.307954020000068, 53.43320100700004], [10.260041716000046, 53.418524382000044], [10.254794356000048, 53.41265566800007], [10.242768143000035, 53.39920539900004], [10.226939281000057, 53.39539793800003], [10.20292954200005, 53.397828754000045], [10.197795406000068, 53.39834854900005], [10.185212696000065, 53.39799214300007], [10.171122267000044, 53.39759303000005], [10.154562981000026, 53.40574441200005], [10.149742137000032, 53.41100397300005], [10.146006518000036, 53.41507955000003], [10.13337825700006, 53.42258739600004], [10.124087117000045, 53.424315171000046], [10.107490683000037, 53.427401434000046], [10.09617380800006, 53.438798090000034], [10.085093942000071, 53.44995606500004], [10.051697582000031, 53.46323331000008], [10.043125900000064, 53.45723256500003], [10.042914845000041, 53.455963162000046], [10.042251668000063, 53.45197443300003], [10.047888009000076, 53.449694270000066], [10.047014403000048, 53.44796413500006], [10.031873461000032, 53.44450695100005], [10.022914809000042, 53.44536263200007], [10.019540928000026, 53.44568488600004], [10.015941866000048, 53.44214905000007], [10.021430142000042, 53.43965282100004], [10.026097460000074, 53.43752998800005], [10.027151013000037, 53.434123603000046], [10.018314713000052, 53.429542781000066], [10.006921354000042, 53.42730566900008], [9.99837287300005, 53.42562715500003], [9.988512854000021, 53.41997139500006], [9.980619151000042, 53.41544352500006], [9.977135917000055, 53.415844581000044], [9.973248756000032, 53.42164282600004], [9.97078272400006, 53.42260222500005], [9.952396399000065, 53.429755346000036], [9.946248991000061, 53.42537862700004], [9.941271768000036, 53.421835034000026], [9.927942907000045, 53.419181586000036], [9.916443705000063, 53.41499270500003], [9.908996724000076, 53.41632655700005], [9.91649190000004, 53.431096797000066], [9.919728214000031, 53.43747438300005], [9.912772131000054, 53.44829437100003], [9.901557783000044, 53.45662037200003], [9.894641504000049, 53.45568902800005], [9.862786063000044, 53.43947234500007], [9.862649701000066, 53.436190270000054], [9.862387376000072, 53.42987639200004], [9.854902888000026, 53.43587159500004], [9.836531256000058, 53.45058758700003], [9.816139262000036, 53.45983832400003], [9.809307592000039, 53.46293748100004], [9.80302118000003, 53.46834265400008], [9.800209715000051, 53.473110768000026], [9.800444157000072, 53.48488041500008], [9.800587157000052, 53.492059433000065], [9.79411095100005, 53.492297026000074], [9.784417590000032, 53.492652648000046], [9.782671923000066, 53.49817832200006]]]","MULTILINESTRING ((10.307954020000068 53.43320100700004, 10.260041716000046 53.418524382000044, 10.254794356000048 53.41265566800007, 10.242768143000035 53.39920539900004, 10.226939281000057 53.39539793800003, 10.20292954200005 53.397828754000045, 10.197795406000068 53.39834854900005, 10.185212696000065 53.39799214300007, 10.171122267000044 53.39759303000005, 10.154562981000026 53.40574441200005, 10.149742137000032 53.41100397300005, 10.146006518000036 53.41507955000003, 10.13337825700006 53.42258739600004, 10.124087117000045 53.424315171000046, 10.107490683000037 53.427401434000046, 10.09617380800006 53.438798090000034, 10.085093942000071 53.44995606500004, 10.051697582000031 53.46323331000008, 10.043125900000064 53.45723256500003, 10.042914845000041 53.455963162000046, 10.042251668000063 53.45197443300003, 10.047888009000076 53.449694270000066, 10.047014403000048 53.44796413500006, 10.031873461000032 53.44450695100005, 10.022914809000042 53.44536263200007, 10.019540928000026 53.44568488600004, 10.015941866000048 53.44214905000007, 10.021430142000042 53.43965282100004, 10.026097460000074 53.43752998800005, 10.027151013000037 53.434123603000046, 10.018314713000052 53.429542781000066, 10.006921354000042 53.42730566900008, 9.99837287300005 53.42562715500003, 9.988512854000021 53.41997139500006, 9.980619151000042 53.41544352500006, 9.977135917000055 53.415844581000044, 9.973248756000032 53.42164282600004, 9.97078272400006 53.42260222500005, 9.952396399000065 53.429755346000036, 9.946248991000061 53.42537862700004, 9.941271768000036 53.421835034000026, 9.927942907000045 53.419181586000036, 9.916443705000063 53.41499270500003, 9.908996724000076 53.41632655700005, 9.91649190000004 53.431096797000066, 9.919728214000031 53.43747438300005, 9.912772131000054 53.44829437100003, 9.901557783000044 53.45662037200003, 9.894641504000049 53.45568902800005, 9.862786063000044 53.43947234500007, 9.862649701000066 53.436190270000054, 9.862387376000072 53.42987639200004, 9.854902888000026 53.43587159500004, 9.836531256000058 53.45058758700003, 9.816139262000036 53.45983832400003, 9.809307592000039 53.46293748100004, 9.80302118000003 53.46834265400008, 9.800209715000051 53.473110768000026, 9.800444157000072 53.48488041500008, 9.800587157000052 53.492059433000065, 9.79411095100005 53.492297026000074, 9.784417590000032 53.492652648000046, 9.782671923000066 53.49817832200006))"
928,Feature,T,F,F,1,8141,F,F,DE80N,DE40I,MultiLineString,"[[[13.878736165000078, 53.502441873000066], [13.876948690000063, 53.49765359500003], [13.874362956000027, 53.49072694800003], [13.878585987000065, 53.48792794000008], [13.883663239000043, 53.48456275700005], [13.88016411600006, 53.478553745000056], [13.877024764000055, 53.47316256300007], [13.892784285000062, 53.46659530000005], [13.918213422000065, 53.45599854200003], [13.917989173000024, 53.45254098400005], [13.916560883000045, 53.446877047000044], [13.91180709200006, 53.44546139800008], [13.90743318400007, 53.44415887500003], [13.909323294000046, 53.43933504700004], [13.910538104000068, 53.43623468200008], [13.907355860000052, 53.43448232000003], [13.902893591000065, 53.432025088000046], [13.908039148000057, 53.42623054400008], [13.917271700000072, 53.42244493000004], [13.933567176000054, 53.427158991000056], [13.943100530000038, 53.42991686100004], [13.95250203200004, 53.42990698500006], [13.962079260000053, 53.42989692400005], [13.971518377000052, 53.43109760800007], [13.994154663000074, 53.43397701200007], [14.00103630600006, 53.434434055000054], [14.009693330000061, 53.43026604900007], [14.023584597000024, 53.42994093000004], [14.045604152000067, 53.42942557200007], [14.04780755400003, 53.422586859000035], [14.050578078000058, 53.41398796800007], [14.069624751000049, 53.41471317400004], [14.082291178000048, 53.41178927100003], [14.08371237800003, 53.41608972800003], [14.090991272000053, 53.42036822500006], [14.09227598700005, 53.42112337400005], [14.092366150000032, 53.42113774100005], [14.105326281000032, 53.42320287100006], [14.114582035000069, 53.433571922000056], [14.121844208000027, 53.44170760000003], [14.138356799000064, 53.44012086400005], [14.167973613000072, 53.42775154700007], [14.180096200000037, 53.422688608000044], [14.206212273000062, 53.42356844700004], [14.218455620000043, 53.43065570200008], [14.22466147800003, 53.43424806000007], [14.22955452900004, 53.43095414600003], [14.240405370000076, 53.42364955600004], [14.238742821000073, 53.416719758000056], [14.23807376800005, 53.413931028000036], [14.23960545600005, 53.40943335400004], [14.243283359000031, 53.398633500000074], [14.241912041000035, 53.388653358000056], [14.232940700000029, 53.37145700700006], [14.22955452900004, 53.36694037800004], [14.223269010000024, 53.358556469000064], [14.203441260000034, 53.341016581000076], [14.174703467000029, 53.32196714600008], [14.14330300100005, 53.30431644600003], [14.133487775000049, 53.29879915200007], [14.105812983000021, 53.27847323100008], [14.098817515000064, 53.261671998000054], [14.12389635900007, 53.26032115800007], [14.151539471000035, 53.26593127400008], [14.159528784000031, 53.26755269000006], [14.170365888000049, 53.26424209600003], [14.177552985000034, 53.262046532000056], [14.183147491000057, 53.261880801000075], [14.199280867000027, 53.261402866000026], [14.207991052000068, 53.257291158000044], [14.212427941000044, 53.25519669100004], [14.22955452900004, 53.256601544000034], [14.26604859500003, 53.25959506600003], [14.264095104000035, 53.26965327800008], [14.26294802600006, 53.27555939500007], [14.26821325700007, 53.27847323100008], [14.287570217000052, 53.28298621600004], [14.30005503700005, 53.28589699400004], [14.30895900400003, 53.29769393300006], [14.310972196000023, 53.30156706900004], [14.316569475000051, 53.31233554700003], [14.323862709000025, 53.31186857800003], [14.347434472000032, 53.310359334000054], [14.363497988000063, 53.317383618000065], [14.37587462600004, 53.31643514700005], [14.38231061600004, 53.32363010000006], [14.382409634000055, 53.32374079400006], [14.394546949000073, 53.32847349100007], [14.412156848000052, 53.329636082000036]]]","MULTILINESTRING ((13.878736165000078 53.502441873000066, 13.876948690000063 53.49765359500003, 13.874362956000027 53.49072694800003, 13.878585987000065 53.48792794000008, 13.883663239000043 53.48456275700005, 13.88016411600006 53.478553745000056, 13.877024764000055 53.47316256300007, 13.892784285000062 53.46659530000005, 13.918213422000065 53.45599854200003, 13.917989173000024 53.45254098400005, 13.916560883000045 53.446877047000044, 13.91180709200006 53.44546139800008, 13.90743318400007 53.44415887500003, 13.909323294000046 53.43933504700004, 13.910538104000068 53.43623468200008, 13.907355860000052 53.43448232000003, 13.902893591000065 53.432025088000046, 13.908039148000057 53.42623054400008, 13.917271700000072 53.42244493000004, 13.933567176000054 53.427158991000056, 13.943100530000038 53.42991686100004, 13.95250203200004 53.42990698500006, 13.962079260000053 53.42989692400005, 13.971518377000052 53.43109760800007, 13.994154663000074 53.43397701200007, 14.00103630600006 53.434434055000054, 14.009693330000061 53.43026604900007, 14.023584597000024 53.42994093000004, 14.045604152000067 53.42942557200007, 14.04780755400003 53.422586859000035, 14.050578078000058 53.41398796800007, 14.069624751000049 53.41471317400004, 14.082291178000048 53.41178927100003, 14.08371237800003 53.41608972800003, 14.090991272000053 53.42036822500006, 14.09227598700005 53.42112337400005, 14.092366150000032 53.42113774100005, 14.105326281000032 53.42320287100006, 14.114582035000069 53.433571922000056, 14.121844208000027 53.44170760000003, 14.138356799000064 53.44012086400005, 14.167973613000072 53.42775154700007, 14.180096200000037 53.422688608000044, 14.206212273000062 53.42356844700004, 14.218455620000043 53.43065570200008, 14.22466147800003 53.43424806000007, 14.22955452900004 53.43095414600003, 14.240405370000076 53.42364955600004, 14.238742821000073 53.416719758000056, 14.23807376800005 53.413931028000036, 14.23960545600005 53.40943335400004, 14.243283359000031 53.398633500000074, 14.241912041000035 53.388653358000056, 14.232940700000029 53.37145700700006, 14.22955452900004 53.36694037800004, 14.223269010000024 53.358556469000064, 14.203441260000034 53.341016581000076, 14.174703467000029 53.32196714600008, 14.14330300100005 53.30431644600003, 14.133487775000049 53.29879915200007, 14.105812983000021 53.27847323100008, 14.098817515000064 53.261671998000054, 14.12389635900007 53.26032115800007, 14.151539471000035 53.26593127400008, 14.159528784000031 53.26755269000006, 14.170365888000049 53.26424209600003, 14.177552985000034 53.262046532000056, 14.183147491000057 53.261880801000075, 14.199280867000027 53.261402866000026, 14.207991052000068 53.257291158000044, 14.212427941000044 53.25519669100004, 14.22955452900004 53.256601544000034, 14.26604859500003 53.25959506600003, 14.264095104000035 53.26965327800008, 14.26294802600006 53.27555939500007, 14.26821325700007 53.27847323100008, 14.287570217000052 53.28298621600004, 14.30005503700005 53.28589699400004, 14.30895900400003 53.29769393300006, 14.310972196000023 53.30156706900004, 14.316569475000051 53.31233554700003, 14.323862709000025 53.31186857800003, 14.347434472000032 53.310359334000054, 14.363497988000063 53.317383618000065, 14.37587462600004 53.31643514700005, 14.38231061600004 53.32363010000006, 14.382409634000055 53.32374079400006, 14.394546949000073 53.32847349100007, 14.412156848000052 53.329636082000036))"
929,Feature,T,F,F,1,8145,F,F,DE933,DE600,MultiLineString,"[[[9.782671923000066, 53.49817832200006], [9.782075534000057, 53.50006611200007], [9.76886119300002, 53.50527901100003]]]","MULTILINESTRING ((9.782671923000066 53.49817832200006, 9.782075534000057 53.50006611200007, 9.76886119300002 53.50527901100003))"
930,Feature,T,F,F,1,8148,F,F,DE94G,DE502,MultiLineString,"[[[8.492651969000065, 53.47242003300005], [8.493379825000034, 53.47636328200008], [8.502259324000022, 53.491504924000026], [8.513666127000022, 53.50075845100008], [8.524739818000057, 53.505876629000056], [8.532156196000074, 53.50920096500005], [8.538272341000038, 53.51135693400005], [8.552684190000036, 53.51617546700004]]]","MULTILINESTRING ((8.492651969000065 53.47242003300005, 8.493379825000034 53.47636328200008, 8.502259324000022 53.491504924000026, 8.513666127000022 53.50075845100008, 8.524739818000057 53.505876629000056, 8.532156196000074 53.50920096500005, 8.538272341000038 53.51135693400005, 8.552684190000036 53.51617546700004))"
931,Feature,T,F,F,1,8155,F,F,DE939,DE600,MultiLineString,"[[[9.76886119300002, 53.50527901100003], [9.765999788000045, 53.51246251400005], [9.769811737000055, 53.51977885500003], [9.775603011000044, 53.52291001100008], [9.767455661000042, 53.538646251000046], [9.77207659000004, 53.54338595200005]]]","MULTILINESTRING ((9.76886119300002 53.50527901100003, 9.765999788000045 53.51246251400005, 9.769811737000055 53.51977885500003, 9.775603011000044 53.52291001100008, 9.767455661000042 53.538646251000046, 9.77207659000004 53.54338595200005))"
