,id,geometry,version,sources,subtype,class,level,has_parts,height,is_underground,num_floors,num_floors_underground,min_height,min_floor,facade_color,facade_material,roof_material,roof_shape,roof_direction,roof_orientation,roof_color,roof_height,source_property,source_dataset,source_record_id,update_time,source_confidence,name
1822,08b44a11296f2fff0200e1553a1068d0,"POLYGON ((-80.20772504408419 25.783186829461044, -80.20779503364595 25.783243239474928, -80.20791632838221 25.78312121843689, -80.20784633882045 25.783064808364955, -80.20772504408419 25.783186829461044))",0,"[{""property"": """", ""dataset"": ""Microsoft ML Buildings"", ""record_id"": ""fdaa7225d2a0"", ""update_time"": ""2021-04-02T00:00:00.000Z"", ""confidence"": 0.9785000085830688}]",,,,False,4.152064,False,,,,,,,,,,,,,,Microsoft ML Buildings,fdaa7225d2a0,2021-04-02T00:00:00.000Z,0.9785000085830688,null
1823,08b44a112968dfff02000a12d22affac,"POLYGON ((-80.2072998 25.7830202, -80.2075035 25.7830141, -80.2075006 25.7829359, -80.2072969 25.782942, -80.2072998 25.7830202))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w294683670@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,5.8,False,,,,,,,,,,,,,,OpenStreetMap,w294683670@2,2023-12-09T22:19:58.000Z,,null
1824,08b44a1129689fff0200e0d94d941b74,"POLYGON ((-80.2073049 25.7831581, -80.2075058 25.7831531, -80.2075033 25.7830747, -80.2073024 25.7830798, -80.2073049 25.7831581))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w294683681@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,6.1,False,,,,,,,,,,,,,,OpenStreetMap,w294683681@2,2023-12-09T22:19:58.000Z,,null
1825,08b44a1129689fff0200b4a177659685,"POLYGON ((-80.2074034 25.7832787, -80.2075203 25.7832748, -80.2075166 25.7831863, -80.2073637 25.7831915, -80.2073661 25.7832484, -80.2073947 25.7832474, -80.2073948 25.7832501, -80.2074022 25.7832499, -80.2074034 25.7832787))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435578446@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,9.0,False,,,,,,,,,,,,,,OpenStreetMap,w435578446@2,2023-12-09T22:19:58.000Z,,null
1826,08b44a1129689fff02005b2b55f523e1,"POLYGON ((-80.2072526 25.7831938, -80.2072554 25.783282, -80.2073402 25.7832798, -80.2073373 25.7831916, -80.2072526 25.7831938))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435238441@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,5.7,False,,,,,,,,,,,,,,OpenStreetMap,w435238441@2,2023-12-09T22:19:58.000Z,,null
1827,08b44a1129689fff0200fafdc853a356,"POLYGON ((-80.2071409 25.7833011, -80.207218 25.7832989, -80.2072143 25.7831931, -80.2071371 25.7831953, -80.2071409 25.7833011))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435577555@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,6.4,False,,,,,,,,,,,,,,OpenStreetMap,w435577555@2,2023-12-09T22:19:58.000Z,,null
1828,08b44a1129683fff020032006ed7fdc3,"POLYGON ((-80.2063868 25.7823764, -80.2064805 25.7823731, -80.2064771 25.7822963, -80.2063835 25.7822996, -80.2063868 25.7823764))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435845266@1"", ""update_time"": ""2016-08-05T17:59:59.000Z"", ""confidence"": null}]",,,,False,8.5,False,,,,,,,,,,,,,,OpenStreetMap,w435845266@1,2016-08-05T17:59:59.000Z,,null
1829,08b44a112969dfff02009dbafbc32396,"POLYGON ((-80.2063828 25.7829815, -80.2064776 25.7829799, -80.2064758 25.782895, -80.2063898 25.7828964, -80.2063838 25.7826099, -80.2064666 25.7826084, -80.2064648 25.7825219, -80.2063745 25.7825234, -80.2063755 25.7825718, -80.2062828 25.7825735, -80.2062844 25.7826456, -80.2063026 25.7826453, -80.2063073 25.7828671, -80.2062955 25.7828673, -80.2062969 25.7829334, -80.2063818 25.7829319, -80.2063828 25.7829815))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435732081@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,8.5,False,,,,,,,,,,,,,,OpenStreetMap,w435732081@2,2023-12-09T22:19:58.000Z,,null
1830,08b44a112969cfff020008759d838593,"POLYGON ((-80.2058169 25.7823355, -80.2060908 25.7823283, -80.2060904 25.782316, -80.206156 25.7823143, -80.2061537 25.782244, -80.2060764 25.782246, -80.2060767 25.7822579, -80.2058301 25.7822644, -80.2058295 25.7822472, -80.2057597 25.782249, -80.2057622 25.7823277, -80.2058166 25.7823262, -80.2058169 25.7823355))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435736950@1"", ""update_time"": ""2016-08-05T01:46:30.000Z"", ""confidence"": null}]",,,,False,9.4,False,,,,,,,,,,,,,,OpenStreetMap,w435736950@1,2016-08-05T01:46:30.000Z,,null
1831,08b44a1129698fff0200268e97629b21,"POLYGON ((-80.2057669 25.7826837, -80.2058418 25.7826824, -80.2058415 25.7826699, -80.2061024 25.7826655, -80.2061026 25.7826746, -80.2061683 25.7826735, -80.2061668 25.7825983, -80.2061057 25.7825993, -80.2061055 25.7825911, -80.2058287 25.7825958, -80.2058289 25.7826045, -80.2057653 25.7826055, -80.2057669 25.7826837))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435537812@1"", ""update_time"": ""2016-08-03T20:23:57.000Z"", ""confidence"": null}]",,,,False,9.4,False,,,,,,,,,,,,,,OpenStreetMap,w435537812@1,2016-08-03T20:23:57.000Z,,null
1832,08b44a1129688fff02006d015e7e0da8,"POLYGON ((-80.2068603 25.7828084, -80.2068636 25.7829166, -80.2071259 25.7829102, -80.2071226 25.7828021, -80.2068603 25.7828084))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435739451@3"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,7.4,False,,,,,,,,,,,,,,OpenStreetMap,w435739451@3,2023-12-09T22:19:58.000Z,,null
1833,08b44a1129688fff020005dc0f893650,"POLYGON ((-80.206877 25.7830303, -80.2072108 25.7830218, -80.2072076 25.782919, -80.2068737 25.7829275, -80.206877 25.7830303))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w294683711@1"", ""update_time"": ""2014-07-27T14:07:06.000Z"", ""confidence"": null}]",,,,False,7.1,False,,,,,,,,,,,,,,OpenStreetMap,w294683711@1,2014-07-27T14:07:06.000Z,,null
1834,08b44a1129699fff02000ae2805730ce,"POLYGON ((-80.2063398 25.7831231, -80.2063406 25.7831977, -80.2064296 25.783197, -80.2064288 25.7831224, -80.2063398 25.7831231))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435732906@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,9.0,False,,,,,,,,,,,,,,OpenStreetMap,w435732906@2,2023-12-09T22:19:58.000Z,,null
1835,08b44a112968bfff0200dbe6cc16c778,"POLYGON ((-80.2068875 25.7833297, -80.2070692 25.7833248, -80.2070646 25.7831858, -80.2071166 25.7831844, -80.207114 25.7831065, -80.2070536 25.7831082, -80.2070526 25.7830775, -80.2068794 25.7830822, -80.2068875 25.7833297))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435236557@1"", ""update_time"": ""2016-08-02T03:41:23.000Z"", ""confidence"": null}]",,,,False,7.6,False,,,,,,,,,,,,,,OpenStreetMap,w435236557@1,2016-08-02T03:41:23.000Z,,null
1836,08b44a1129699fff020029a03b6226c9,"POLYGON ((-80.2061056 25.7831339, -80.206229 25.78313, -80.2062286 25.7831199, -80.2063058 25.7831175, -80.2063053 25.7831038, -80.2063705 25.7831017, -80.2063679 25.7830361, -80.2063028 25.7830381, -80.2063032 25.7830485, -80.2062402 25.7830505, -80.2062406 25.7830618, -80.2061064 25.7830661, -80.206106 25.7830549, -80.2060389 25.783057, -80.2060415 25.7831227, -80.2061051 25.7831207, -80.2061056 25.7831339))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435728887@1"", ""update_time"": ""2016-08-05T01:02:06.000Z"", ""confidence"": null}]",,,,False,9.0,False,,,,,,,,,,,,,,OpenStreetMap,w435728887@1,2016-08-05T01:02:06.000Z,,null
1837,08b44a1129698fff02006b143fd76093,"POLYGON ((-80.2058946 25.7832163, -80.2059717 25.7832145, -80.20597 25.7831535, -80.2059601 25.7831537, -80.2059567 25.7830326, -80.205943 25.7830329, -80.2059407 25.7829519, -80.2059534 25.7829516, -80.2059499 25.782829, -80.2059583 25.7828289, -80.2059567 25.7827705, -80.2058736 25.7827724, -80.2058754 25.7828359, -80.2058672 25.7828361, -80.2058705 25.7829525, -80.2058459 25.7829531, -80.2058481 25.7830329, -80.2058742 25.7830323, -80.2058775 25.7831479, -80.2058927 25.7831476, -80.2058946 25.7832163))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436034523@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,9.6,False,,,,,,,,,,,,,,OpenStreetMap,w436034523@2,2023-12-09T22:19:58.000Z,,null
1838,08b44a112969bfff0200e6f7fdb5f323,"POLYGON ((-80.2057921 25.7831755, -80.205794 25.7832601, -80.2058708 25.7832588, -80.2058689 25.7831742, -80.2057921 25.7831755))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435575615@1"", ""update_time"": ""2016-08-04T01:07:38.000Z"", ""confidence"": null}]",,,,False,9.6,False,,,,,,,,,,,,,,OpenStreetMap,w435575615@1,2016-08-04T01:07:38.000Z,,null
1839,08b44a11296c6fff02004f57b8740c92,"POLYGON ((-80.2083553 25.7834795, -80.2083595 25.7836303, -80.2084519 25.7836282, -80.2084476 25.7834774, -80.2083553 25.7834795))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w648754802@1"", ""update_time"": ""2018-11-25T14:29:58.000Z"", ""confidence"": null}]",,,,False,4.7,False,,,,,,,,,,,,,,OpenStreetMap,w648754802@1,2018-11-25T14:29:58.000Z,,null
1840,08b44a11296f3fff0200e8d71e2b79e0,"POLYGON ((-80.2081716 25.783546, -80.2082128 25.7835471, -80.20821 25.7836306, -80.2083097 25.7836333, -80.2083129 25.7835383, -80.2082608 25.7835368, -80.2082619 25.7835012, -80.2081732 25.7834988, -80.2081716 25.783546))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435530999@1"", ""update_time"": ""2016-08-03T19:47:08.000Z"", ""confidence"": null}]",,,,False,6.2,False,,,,,,,,,,,,,,OpenStreetMap,w435530999@1,2016-08-03T19:47:08.000Z,,null
1841,08b44a11296c6fff020002d49925dda3,"POLYGON ((-80.2081798 25.7837366, -80.2083059 25.7837412, -80.2083092 25.7836669, -80.2081831 25.7836623, -80.2081798 25.7837366))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435528139@1"", ""update_time"": ""2016-08-03T19:43:36.000Z"", ""confidence"": null}]",,,,False,7.7,False,,,,,,,,,,,,,,OpenStreetMap,w435528139@1,2016-08-03T19:43:36.000Z,,null
1842,08b44a11296f3fff0200a177b0df64e6,"POLYGON ((-80.2080388 25.7834903, -80.2080436 25.7836601, -80.2081362 25.783658, -80.2081314 25.7834882, -80.2080388 25.7834903))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w648754780@1"", ""update_time"": ""2018-11-25T14:29:56.000Z"", ""confidence"": null}]",,,,False,4.8,False,,,,,,,,,,,,,,OpenStreetMap,w648754780@1,2018-11-25T14:29:56.000Z,,null
1843,08b44a11296d4fff0200a1f43919f295,"POLYGON ((-80.2078868 25.7834892, -80.2078922 25.7836823, -80.2079682 25.7836806, -80.2079677 25.7836626, -80.2079855 25.7836622, -80.2079806 25.783487, -80.2078868 25.7834892))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w648754671@1"", ""update_time"": ""2018-11-25T14:29:44.000Z"", ""confidence"": null}]",,,,False,4.8,False,,,,,,,,,,,,,,OpenStreetMap,w648754671@1,2018-11-25T14:29:44.000Z,,null
1844,08b44a11296d4fff020013532c5069f0,"POLYGON ((-80.207765 25.7835054, -80.2077699 25.7836802, -80.2078628 25.783678, -80.2078578 25.7835032, -80.207765 25.7835054))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w648754601@1"", ""update_time"": ""2018-11-25T14:29:37.000Z"", ""confidence"": null}]",,,,False,4.8,False,,,,,,,,,,,,,,OpenStreetMap,w648754601@1,2018-11-25T14:29:37.000Z,,null
1845,08b44a11296c6fff02001ab47ad7e8d8,"POLYGON ((-80.2083818 25.7839845, -80.2084631 25.7839843, -80.2084626 25.7838381, -80.2083813 25.7838383, -80.2083818 25.7839845))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w294683666@1"", ""update_time"": ""2014-07-27T14:07:04.000Z"", ""confidence"": null}]",,,,False,4.7,False,,,,,,,,,,,,,,OpenStreetMap,w294683666@1,2014-07-27T14:07:04.000Z,,null
1846,08b44a11296c6fff020016adbc8eeb06,"POLYGON ((-80.2082314 25.7839834, -80.2083114 25.7839832, -80.208311 25.783838, -80.2082309 25.7838382, -80.2082314 25.7839834))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w294683579@1"", ""update_time"": ""2014-07-27T14:07:01.000Z"", ""confidence"": null}]",,,,False,4.8,False,,,,,,,,,,,,,,OpenStreetMap,w294683579@1,2014-07-27T14:07:01.000Z,,null
1847,08b44a11296d6fff0200aa32bd77adea,"POLYGON ((-80.206949 25.7836649, -80.2070597 25.7836607, -80.2070584 25.7836338, -80.2070765 25.7836331, -80.2070778 25.7836611, -80.2071901 25.7836568, -80.2071834 25.7835118, -80.2070793 25.7835157, -80.2070805 25.7835421, -80.2070506 25.7835433, -80.2070494 25.7835181, -80.2069424 25.7835221, -80.206949 25.7836649))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435389212@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,13.4,False,,,,,,,,,,,,,,OpenStreetMap,w435389212@2,2023-12-09T22:19:58.000Z,,null
1848,08b44a11296d2fff0200106a7cbaa1ea,"POLYGON ((-80.2070339 25.7840423, -80.2071407 25.7840406, -80.2071402 25.7840123, -80.2071641 25.784012, -80.2071646 25.7840384, -80.2073753 25.784035, -80.2073748 25.7840074, -80.2073949 25.784007, -80.2073953 25.7840297, -80.2075023 25.7840279, -80.207502 25.7840143, -80.2075371 25.7840137, -80.2075348 25.7838986, -80.2074959 25.7838993, -80.2074956 25.7838826, -80.207393 25.7838843, -80.2073935 25.7839127, -80.2073684 25.7839131, -80.207368 25.7838881, -80.2071577 25.7838915, -80.2071582 25.7839177, -80.2071341 25.7839181, -80.2071337 25.7838943, -80.2070325 25.783896, -80.2070328 25.7839141, -80.2069987 25.7839146, -80.207001 25.7840284, -80.2070336 25.7840279, -80.2070339 25.7840423))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435378206@2"", ""update_time"": ""2023-12-09T22:19:58.000Z"", ""confidence"": null}]",,,,False,13.4,False,,,,,,,,,,,,,,OpenStreetMap,w435378206@2,2023-12-09T22:19:58.000Z,,null
1849,08b44a11296defff020075976de5cdde,"POLYGON ((-80.2074766 25.7846586, -80.2075619 25.7846469, -80.2076436 25.7846357, -80.2076384 25.7846046, -80.2083591 25.7845059, -80.2083378 25.7843799, -80.2077376 25.7844621, -80.2077331 25.7844359, -80.2075298 25.7844638, -80.2073244 25.7844919, -80.2073295 25.7845225, -80.2072335 25.7845356, -80.2072543 25.7846589, -80.2074716 25.7846292, -80.2074766 25.7846586))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w648754646@2"", ""update_time"": ""2020-06-01T01:26:58.000Z"", ""confidence"": null}]",transportation,train_station,,False,12.3,False,,,,,,,,,,,,,,OpenStreetMap,w648754646@2,2020-06-01T01:26:58.000Z,,null
1850,08b44a11296ddfff02005e59a310585f,"POLYGON ((-80.2082565 25.7848528, -80.2082594 25.7849385, -80.2084487 25.7849333, -80.2084458 25.7848475, -80.2082565 25.7848528))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w648754594@1"", ""update_time"": ""2018-11-25T14:29:36.000Z"", ""confidence"": null}]",,,,False,4.7,False,,,,,,,,,,,,,,OpenStreetMap,w648754594@1,2018-11-25T14:29:36.000Z,,null
1851,08b44a1176d2dfff0200bc41762b48df,"POLYGON ((-80.2073992 25.7848354, -80.2074014 25.7849191, -80.207567 25.7849156, -80.2075648 25.7848319, -80.2073992 25.7848354))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w648754609@1"", ""update_time"": ""2018-11-25T14:29:38.000Z"", ""confidence"": null}]",,,,False,4.6,False,,,,,,,,,,,,,,OpenStreetMap,w648754609@1,2018-11-25T14:29:38.000Z,,null
1852,08b44a1176d24fff02008d97c38e60d7,"POLYGON ((-80.2063674 25.7835252, -80.2063782 25.7837911, -80.2064791 25.7837878, -80.2064769 25.7837334, -80.2064957 25.7837328, -80.2064872 25.7835213, -80.2063674 25.7835252))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435880446@1"", ""update_time"": ""2016-08-05T22:15:36.000Z"", ""confidence"": null}]",,,,False,9.0,False,,,,,,,,,,,,,,OpenStreetMap,w435880446@1,2016-08-05T22:15:36.000Z,,null
1853,08b44a1176d20fff0200d88378758040,"POLYGON ((-80.2063839 25.7839832, -80.2064722 25.7839813, -80.2064708 25.7839294, -80.2064492 25.7839299, -80.2064478 25.7838775, -80.2064726 25.783877, -80.2064714 25.7838312, -80.2063799 25.7838332, -80.2063839 25.7839832))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435388438@1"", ""update_time"": ""2016-08-02T22:11:11.000Z"", ""confidence"": null}]",,,,False,9.8,False,,,,,,,,,,,,,,OpenStreetMap,w435388438@1,2016-08-02T22:11:11.000Z,,null
1854,08b44a1176d23fff0200a5aff976cf07,"POLYGON ((-80.20635792641093 25.7841350652576, -80.2063600041751 25.784174785050354, -80.20642155821314 25.78417217048633, -80.20641948065145 25.784132454563306, -80.20635792641093 25.7841350652576))",0,"[{""property"": """", ""dataset"": ""Microsoft ML Buildings"", ""record_id"": ""d7b02fd3a61a"", ""update_time"": ""2021-04-02T00:00:00.000Z"", ""confidence"": 0.9815000295639038}]",,,,False,3.846561,False,,,,,,,,,,,,,,Microsoft ML Buildings,d7b02fd3a61a,2021-04-02T00:00:00.000Z,0.9815000295639038,null
1855,08b44a1176d26fff020014dcb7bc7b1c,"POLYGON ((-80.2060158 25.7838317, -80.2061196 25.7838306, -80.2061189 25.7837745, -80.2062572 25.7837731, -80.2062559 25.7836596, -80.2061292 25.7836609, -80.2061296 25.7836878, -80.205969 25.7836894, -80.2059687 25.7836616, -80.2059019 25.7836623, -80.2059033 25.7837801, -80.2060151 25.7837789, -80.2060158 25.7838317))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435806572@1"", ""update_time"": ""2016-08-05T13:18:39.000Z"", ""confidence"": null}]",,,,False,10.4,False,,,,,,,,,,,,,,OpenStreetMap,w435806572@1,2016-08-05T13:18:39.000Z,,null
1856,08b44a1176d35fff020062231afc53f6,"POLYGON ((-80.2055432 25.7838458, -80.2056133 25.7838434, -80.2056125 25.7838237, -80.2057874 25.7838177, -80.2057881 25.7838357, -80.2058597 25.7838333, -80.205856 25.783745, -80.2058104 25.7837466, -80.2058098 25.783731, -80.2056083 25.7837379, -80.2056089 25.783753, -80.2055395 25.7837554, -80.2055432 25.7838458))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435585314@1"", ""update_time"": ""2016-08-04T03:07:08.000Z"", ""confidence"": null}]",,,,False,10.9,False,,,,,,,,,,,,,,OpenStreetMap,w435585314@1,2016-08-04T03:07:08.000Z,,null
1857,08b44a1176d20fff0200df7b5ed4341e,"POLYGON ((-80.2060959 25.7841554, -80.20623 25.7841523, -80.2062294 25.7841334, -80.2064848 25.7841274, -80.2064855 25.7841506, -80.2066093 25.7841477, -80.2066065 25.7840511, -80.2064739 25.7840542, -80.2064735 25.7840397, -80.2062291 25.7840455, -80.2062295 25.7840611, -80.2060933 25.7840643, -80.2060959 25.7841554))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435805543@1"", ""update_time"": ""2016-08-05T13:17:40.000Z"", ""confidence"": null}]",,,,False,9.9,False,,,,,,,,,,,,,,OpenStreetMap,w435805543@1,2016-08-05T13:17:40.000Z,,null
1858,08b44a1176d22fff0200a6174755b5c5,"POLYGON ((-80.2058934 25.7842809, -80.2060125 25.7842801, -80.2060117 25.7841985, -80.2060011 25.7841986, -80.2060001 25.784077, -80.206019 25.7840768, -80.2060184 25.7840094, -80.2058883 25.7840103, -80.2058888 25.7840695, -80.2058712 25.7840696, -80.2058724 25.7842127, -80.2058928 25.7842126, -80.2058934 25.7842809))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435374618@1"", ""update_time"": ""2016-08-02T21:10:04.000Z"", ""confidence"": null}]",,,,False,9.0,False,,,,,,,,,,,,,,OpenStreetMap,w435374618@1,2016-08-02T21:10:04.000Z,,null
1859,08b44a1176d28fff020093d9fe2f7a15,"POLYGON ((-80.20698643958937 25.784831053554015, -80.20695695851165 25.784831798574416, -80.20695853809629 25.7848824768395, -80.206988019174 25.78488173181944, -80.20698643958937 25.784831053554015))",0,"[{""property"": """", ""dataset"": ""Microsoft ML Buildings"", ""record_id"": ""a193bff05d56"", ""update_time"": ""2021-04-02T00:00:00.000Z"", ""confidence"": 0.9782999753952026}]",,,,False,9.627706,False,,,,,,,,,,,,,,Microsoft ML Buildings,a193bff05d56,2021-04-02T00:00:00.000Z,0.9782999753952026,null
1860,08b44a112bb6cfff0200c49416668b40,"POLYGON ((-80.2055371 25.7794417, -80.2055382 25.779505, -80.2056211 25.7795038, -80.20562 25.7794404, -80.2055371 25.7794417))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436121871@1"", ""update_time"": ""2016-08-07T15:16:26.000Z"", ""confidence"": null}]",,,,False,12.5,False,,,,,,,,,,,,,,OpenStreetMap,w436121871@1,2016-08-07T15:16:26.000Z,,null
1861,08b44a112bb6efff0200dbca5141711f,"POLYGON ((-80.20541 25.7794514, -80.2054111 25.7795148, -80.205494 25.7795135, -80.2054929 25.7794502, -80.20541 25.7794514))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436121872@1"", ""update_time"": ""2016-08-07T15:16:26.000Z"", ""confidence"": null}]",,,,False,10.8,False,,,,,,,,,,,,,,OpenStreetMap,w436121872@1,2016-08-07T15:16:26.000Z,,null
1862,08b44a112bb6efff0200da1b5cca53f1,"POLYGON ((-80.2052832 25.779454, -80.2052844 25.7795174, -80.2053673 25.7795161, -80.2053661 25.7794528, -80.2052832 25.779454))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436121873@1"", ""update_time"": ""2016-08-07T15:16:26.000Z"", ""confidence"": null}]",,,,False,10.9,False,,,,,,,,,,,,,,OpenStreetMap,w436121873@1,2016-08-07T15:16:26.000Z,,null
1863,08b44a112bb6efff0200cb2ccaa6dd33,"POLYGON ((-80.2051425 25.7794632, -80.2051437 25.7795265, -80.2052266 25.7795253, -80.2052254 25.7794619, -80.2051425 25.7794632))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436122774@1"", ""update_time"": ""2016-08-07T15:17:26.000Z"", ""confidence"": null}]",,,,False,13.3,False,,,,,,,,,,,,,,OpenStreetMap,w436122774@1,2016-08-07T15:17:26.000Z,,null
1864,08b44a112bb45fff0200508955f41807,"POLYGON ((-80.2050136 25.7794655, -80.2050148 25.7795288, -80.2050977 25.7795276, -80.2050965 25.7794643, -80.2050136 25.7794655))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436122775@1"", ""update_time"": ""2016-08-07T15:17:26.000Z"", ""confidence"": null}]",,,,False,12.4,False,,,,,,,,,,,,,,OpenStreetMap,w436122775@1,2016-08-07T15:17:26.000Z,,null
1865,08b44a112bb45fff0200d79491e17cbc,"POLYGON ((-80.2048887 25.7794731, -80.2048898 25.7795364, -80.2049728 25.7795352, -80.2049716 25.7794718, -80.2048887 25.7794731))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436122776@1"", ""update_time"": ""2016-08-07T15:17:27.000Z"", ""confidence"": null}]",,,,False,12.4,False,,,,,,,,,,,,,,OpenStreetMap,w436122776@1,2016-08-07T15:17:27.000Z,,null
1866,08b44a112bb45fff020003b2db143157,"POLYGON ((-80.2047559 25.7794748, -80.204757 25.7795382, -80.2048399 25.7795369, -80.2048388 25.7794736, -80.2047559 25.7794748))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436122729@1"", ""update_time"": ""2016-08-07T15:17:23.000Z"", ""confidence"": null}]",,,,False,12.4,False,,,,,,,,,,,,,,OpenStreetMap,w436122729@1,2016-08-07T15:17:23.000Z,,null
1867,08b44a112bb46fff020065fa3e91f977,"POLYGON ((-80.204093 25.7794997, -80.2041685 25.7794991, -80.2041672 25.7793878, -80.2040707 25.7793887, -80.2040706 25.7793757, -80.204023 25.7793762, -80.2040228 25.7793635, -80.203827 25.7793653, -80.2038268 25.7793494, -80.2037441 25.7793502, -80.2037453 25.7794592, -80.2039644 25.7794572, -80.2039645 25.7794699, -80.2040927 25.7794688, -80.204093 25.7794997))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436106928@1"", ""update_time"": ""2016-08-07T13:55:19.000Z"", ""confidence"": null}]",,,,False,9.8,False,,,,,,,,,,,,,,OpenStreetMap,w436106928@1,2016-08-07T13:55:19.000Z,,null
1868,08b44a112bb43fff0200c017c08a815e,"POLYGON ((-80.2040987 25.7798179, -80.2041006 25.7800469, -80.2042008 25.7800462, -80.2041989 25.7798172, -80.2040987 25.7798179))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435847886@1"", ""update_time"": ""2016-08-05T18:03:31.000Z"", ""confidence"": null}]",,,,False,11.7,False,,,,,,,,,,,,,,OpenStreetMap,w435847886@1,2016-08-05T18:03:31.000Z,,null
1869,08b44a112bb51fff0200eae2aef4eca6,"POLYGON ((-80.2033282 25.7797498, -80.2033347 25.7799249, -80.2040492 25.7799031, -80.2040427 25.779728, -80.2033282 25.7797498))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436122520@1"", ""update_time"": ""2016-08-07T15:17:09.000Z"", ""confidence"": null}]",,,,False,15.7,False,,,,,,,,,,,,,,OpenStreetMap,w436122520@1,2016-08-07T15:17:09.000Z,,null
